-168;136
214;92
104;-147
107;0
-269;-228
-247;-256
277;122
124;-227
87;263
126;55
-67;191
9;148
53;-144
139;258
-63;-65
108;243
-77;-292
230;255
155;292
-149;-157
-221;-227
26;-97
241;105
59;283
64;-264
144;229
-123;273
-183;-108
17;28
-159;29
-43;30
-149;152
-162;215
-88;-250
194;-130
252;-105
-24;-46
127;-228
87;-209
17;-299
107;-87
238;173
-194;-208
-120;217
-283;-221
232;143
-86;-171
246;291
46;206
-143;-296
-200;149
30;248
159;-169
-262;99
101;-125
233;225
35;126
74;-36
-289;162
-28;130
-297;-247
247;89
-160;197
-245;-139
-216;-11
140;-43
-294;-45
-157;183
-203;-215
-217;145
172;-265
-32;-242
71;146
173;212
-78;-73
178;-85
-203;-88
146;16
202;109
-261;7
25;-252
210;198
76;240
-77;181
-78;156
-117;231
147;67
213;-173
-14;-252
231;222
254;33
-57;178
119;-82
-83;-163
261;173
76;-251
5;-291
-45;-191
294;-56
99;-134
-60;-179
144;143
205;-173
-31;-81
217;-96
-142;-195
241;29
-76;5
58;-239
98;167
29;-166
-295;-296
-299;-93
247;21
-261;-128
-211;220
-111;154
282;-216
-210;-63
15;0
-152;-294
114;-36
-17;246
88;-160
-243;123
-242;281
185;-85
57;-180
89;-279
10;128
-190;-233
211;-269
135;-299
-12;159
-32;26
217;294
237;191
218;138
-106;-261
-45;23
283;-74
72;-298
-12;-173
-203;254
-132;122
154;-34
-115;74
-172;113
222;-147
107;-52
-270;270
167;-95
26;275
-209;187
289;225
297;-19
-10;219
98;-137
3;234
-38;155
28;-32
279;117
-253;-156
-180;-211
168;92
121;-150
-35;-211
16;-108
278;-247
6;185
-194;-5
-15;-137
130;-233
147;183
168;60
221;274
-134;-240
162;-250
159;27
-49;-214
79;-105
-242;-178
-110;-143
-244;87
265;254
150;-61
-129;-247
270;-7
73;-31
159;53
211;280
-246;-135
233;292
15;34
183;20
-159;212
58;-221
67;275
210;22
210;-85
-176;82
-38;-136
-3;-285
-146;216
-283;-271
195;-12
225;298
243;14
220;-214
-58;289
-223;-30
-237;151
9;-163
1;-181
-226;159
287;-241
-70;-203
21;236
4;-265
155;248
164;-18
-130;-200
-108;-130
69;207
-82;251
-201;113
-28;-213
37;-291
146;51
-158;-269
-116;259
-277;252
173;47
-48;-5
-148;131
263;-131
180;-273
255;258
-191;236
-72;-274
-172;-115
174;158
-105;-12
190;235
-111;227
-267;216
-183;-1
259;91
-130;11
90;140
273;-133
-113;287
164;206
34;-79
-66;-33
-270;-173
137;-11
-206;-229
-135;-118
-263;167
59;213
-235;192
283;-215
-102;46
288;-118
213;71
-5;-222
-59;-154
-211;-184
-10;-153
53;135
-58;294
163;-281
-156;20
109;201
196;21
258;-197
2;67
4;179
-262;-94
-138;142
-207;-204
-229;-233
114;189
81;190
44;-143
-24;214
-69;-174
-185;262
-33;262
34;221
223;292
198;-22
-115;146
181;182
11;106
-277;276
-200;208
116;95
-1;47
-194;-111
168;-227
-137;14
-253;-40
144;-221
-58;210
-286;152
225;110
-237;-130
8;-154
33;117
25;-34
82;125
161;64
-270;5
116;55
-16;164
-58;-20
-91;-49
142;278
94;51
103;-300
-178;89
84;30
-226;-175
233;-222
92;-210
19;258
256;228
-158;63
-92;41
126;-36
101;-262
176;-13
160;-253
93;147
-90;-65
-246;233
40;266
-135;-64
-144;-57
134;-255
-219;-237
-291;-118
-188;193
281;132
150;135
-125;96
141;-61
-193;173
60;122
51;127
-230;241
-191;-252
152;-198
146;-179
-98;230
165;280
-223;159
33;-283
-95;-47
-70;-207
-46;-103
299;-211
232;26
-160;-202
66;229
121;276
239;194
245;59
13;169
-280;65
-89;252
157;-61
-136;131
208;-257
-265;-24
-44;212
-252;-9
-210;-282
177;299
290;-295
208;-66
170;-121
-285;256
285;56
-59;-276
-27;130
-227;-33
-149;90
23;108
177;-219
-249;-283
151;-136
134;57
205;31
-127;101
-63;-93
-224;-29
-64;131
219;216
-61;-70
45;208
-288;-291
-240;-73
-58;29
265;-76
-201;161
222;68
-151;217
27;64
168;-129
7;-30
35;78
-62;-6
-64;281
-154;250
-249;88
86;-109
-83;-15
86;35
-284;85
126;-46
270;-52
-174;21
-212;-297
-141;-300
228;-123
287;247
-225;-40
60;167
18;168
280;-35
204;-6
-123;190
-20;227
240;63
4;265
-37;-202
57;261
128;276
-12;-123
-22;220
-157;-107
-191;-50
226;-264
60;-236
13;-50
-231;-68
-65;74
201;56
54;-31
171;184
116;18
257;141
-77;-244
-189;249
-284;-56
-130;-112
-196;125
112;-9
-155;-134
-263;270
85;-185
252;184
237;95
-29;9
-261;183
-279;-7
-72;-167
205;231
-24;-139
78;56
292;-200
249;84
299;176
250;88
177;-167
205;-194
-130;-194
-23;190
53;-279
188;-102
-53;-169
-115;-218
-282;-203
187;-145
-211;196
174;216
-265;-273
-261;38
143;-43
-268;-169
231;263
-248;205
-40;-197
268;93
232;26
261;-295
289;188
52;-14
-278;-179
61;204
209;72
126;241
137;-132
134;255
263;11
49;202
-48;111
-243;-176
-278;-187
-233;159
-53;-185
43;-277
148;90
-173;88
162;168
243;12
-274;33
239;166
90;144
153;93
85;130
-19;122
236;-87
149;-46
-70;82
226;140
27;76
204;229
-187;292
-272;-67
-117;-230
-57;262
38;244
115;65
20;222
200;-179
-146;-263
-208;21
-61;109
-62;-112
152;-283
-141;118
-175;-79
68;9
-125;8
-271;-97
-50;-145
0;60
8;90
-161;172
10;-124
103;-117
-247;-200
283;-261
-278;93
-243;120
-99;179
296;181
-266;-169
-84;-290
121;170
-226;-69
-218;271
-160;255
79;-102
-288;153
-212;-203
-168;-294
-203;281
-195;-193
-108;-135
30;248
150;174
-173;-97
74;-291
142;51
-149;19
-134;151
294;-107
42;-161
-44;-282
-134;-241
88;-292
-102;274
11;78
261;-244
-107;299
245;291
21;46
215;87
26;45
146;-12
100;-247
55;-266
-295;48
-190;-140
251;111
-98;232
22;-120
-154;-274
-133;103
-159;-29
-39;-85
295;194
25;243
-85;-91
48;203
31;-24
-171;288
275;135
294;-175
-203;153
292;79
-66;-261
-185;-7
-75;124
26;-73
185;-55
-179;-209
39;119
-279;107
-6;-84
-243;240
229;34
185;-198
-101;-83
243;224
191;-166
-224;175
204;264
-240;134
56;8
-197;151
-57;-276
192;296
178;25
9;-145
191;179
-255;-133
115;-78
-293;15
-271;146
8;-145
-95;261
-70;130
-138;-65
77;-226
-259;169
-288;-46
-218;-1
-56;256
-127;-265
-205;-88
-89;172
151;276
-285;201
243;-119
283;-2
180;195
286;67
-129;244
-86;8
217;232
-166;-30
-51;262
212;-34
127;0
233;-117
-22;269
189;-55
-68;288
-52;-249
-189;153
-48;181
268;-125
95;46
63;-85
-116;295
-15;-258
-297;251
60;-187
197;-285
-225;75
-206;29
-196;200
278;171
-29;97
133;-45
-236;-170
77;42
-111;-30
-244;-18
-122;180
42;255
25;49
240;128
100;218
88;274
-16;-272
-243;-279
21;94
140;-94
-204;-67
-4;14
152;62
131;131
234;91
-16;110
23;-69
295;192
255;72
-280;-6
115;-75
-277;-256
-67;263
-195;28
-122;-113
287;234
17;125
106;-268
206;-200
-26;108
-32;-220
88;251
81;-258
63;171
-181;-130
223;-10
-190;282
259;16
94;96
-235;161
-225;-129
86;-60
56;-83
-144;255
55;113
181;228
98;2
277;-164
169;119
-147;-276
65;78
-34;-279
-272;6
285;20
-88;9
-135;-282
93;-225
-195;107
225;33
38;-4
153;-32
296;-269
-253;43
293;-255
-220;-249
-34;11
-116;-259
178;275
181;-213
-9;287
170;13
35;-58
103;-270
141;268
-181;21
-77;196
-261;171
276;-151
-94;-286
32;67
-192;-163
-145;76
-276;151
189;-213
156;272
241;261
-296;66
-61;-91
-137;-279
-187;295
190;-105
230;132
11;42
89;227
240;268
-222;260
98;-172
-206;-283
16;13
85;125
-269;-300
-169;-179
21;-251
17;40
-276;7
159;230
54;-60
231;-87
-40;155
84;203
189;-259
20;138
-20;296
11;-230
297;-286
127;-72
-25;-119
-80;199
-65;137
219;85
59;-19
-34;214
176;-70
292;79
87;-5
-212;-257
-92;71
148;-139
-46;265
297;-202
199;-124
55;-43
43;300
191;252
148;181
-164;107
131;-206
-116;-66
186;75
-285;-138
65;25
295;-172
180;-20
-145;157
-34;169
251;-117
-85;210
-282;227
-237;240
240;129
-201;-43
-36;-213
-38;243
-6;21
-149;-18
86;280
-9;0
-241;-253
-172;167
-176;-173
94;298
227;236
-170;-227
-184;22
207;86
160;-37
-130;263
280;-122
238;-218
222;-162
-230;-215
171;118
-10;194
12;279
180;175
-130;-156
-254;-236
218;124
-239;88
12;-137
-193;22
-71;1
-148;28
-267;82
11;274
84;-68
132;200
-227;188
80;-56
72;245
-294;113
20;298
28;-169
-28;199
-117;245
-178;-222
230;282
142;-127
-149;300
-133;143
-147;251
-87;142
148;186
-175;-262
138;255
117;-112
-104;-140
-269;-76
235;15
97;262
-226;-76
-294;-119
250;268
-130;-232
121;-135
34;157
-240;201
150;-242
39;29
-174;258
74;-227
203;249
-100;244
-11;-276
-24;8
209;-173
-65;-252
-226;-34
13;17
2;-6
221;93
185;159
-243;64
-127;-116
127;-174
55;250
-234;184
180;103
130;-85
-184;118
-215;44
-220;-3
-211;-38
-298;-31
-240;-297
86;88
121;-242
91;-135
-171;-99
-33;95
21;195
266;-224
-201;122
-147;158
-69;-179
-229;-221
200;134
-161;105
-181;-30
-197;90
211;-82
121;-68
-238;-84
-14;166
-29;33
107;41
-77;250
-283;243
-82;-98
-110;285
-202;131
-235;-174
-241;210
-244;-145
-143;92
-176;47
184;48
-234;167
-45;-68
-156;-16
-108;-244
68;-131
-57;-155
99;-294
21;299
266;-220
-74;-249
-155;-58
77;-226
287;-59
223;-157
-188;125
280;-292
-26;-228
287;-188
44;-163
-77;-146
-166;64
184;224
272;214
-58;-79
69;-60
-11;104
-163;-26
-234;-278
278;294
105;176
25;-21
136;224
142;-133
-268;-213
-108;202
-293;145
-161;-193
61;42
-259;44
-215;178
-170;6
202;187
172;232
96;-231
132;-257
-190;-191
229;173
50;56
-60;16
-56;-69
193;9
-46;227
71;-215
-13;97
-98;-132
239;137
-131;294
-71;182
-69;-76
-292;119
260;-233
-232;-266
-53;-141
-39;-18
-137;253
-163;40
-55;44
226;69
-33;-21
192;290
-193;271
-4;211
-60;124
-238;226
-205;-5
-249;-257
-248;-32
256;-276
-161;206
-173;-37
-73;246
13;-105
-157;-21
-16;257
10;-293
-91;148
196;162
-222;-33
-34;-177
-217;262
-235;-121
-104;288
165;70
183;-137
200;-175
102;13
242;-159
172;-84
12;48
82;256
106;-269
-218;252
9;-42
161;-153
165;-82
-165;-118
-34;53
285;174
248;-84
243;190
-235;-110
132;211
-203;194
87;102
172;28
-83;99
-297;-285
145;-278
242;195
76;243
-173;-147
-81;-152
0;283
36;61
234;-206
274;46
229;-123
-235;26
61;232
-241;-77
225;-172
-88;-170
66;-179
58;157
-81;-141
231;-110
-74;-1
-17;104
108;-47
256;-115
216;-289
-244;167
99;-17
-76;293
58;160
153;11
-236;200
-45;144
-112;123
227;-91
278;71
-8;-22
268;-293
-219;-49
206;183
-117;215
-125;-4
-146;27
-106;-168
-256;153
-105;-160
-50;219
-208;20
40;83
152;-214
133;192
-82;141
-145;-42
-60;103
70;-242
245;-207
238;-5
-271;15
132;-205
289;-20
-95;261
266;-103
185;162
163;259
-84;170
-118;-266
295;17
190;-25
-166;152
-247;87
-272;10
-157;-258
-120;-127
283;144
28;-23
35;-163
-119;-52
285;126
-211;-177
-50;224
81;-50
167;106
-27;-92
-204;57
60;-195
-229;236
-209;123
134;186
-12;36
4;27
-110;-174
15;206
-126;-2
-2;229
129;293
-161;216
-151;-252
-175;114
-86;-43
80;183
114;232
162;-155
-214;98
-298;246
296;187
241;276
-210;-123
234;-262
297;202
-242;-294
183;144
229;1
146;249
61;216
204;-160
213;152
56;-26
-235;90
-211;-270
81;-134
239;159
53;105
-110;27
185;-213
-65;34
-179;78
239;-215
-238;-280
-236;121
65;51
-26;-10
-252;110
-152;17
-165;34
262;50
-194;225
-176;128
169;292
-201;119
-19;82
146;-82
52;-299
65;-254
-198;220
-204;72
164;-17
23;-188
271;-235
180;-203
-149;10
45;-198
159;275
-117;-212
277;-6
-54;63
-261;171
199;-144
137;-228
196;-107
-125;-24
-201;94
274;257
106;-50
280;84
-103;203
-138;-300
1;90
-231;236
-26;-280
-174;-43
-185;28
147;7
-245;90
-76;229
-294;203
175;276
-126;-194
-77;-214
93;60
-56;74
-62;-76
-23;-188
-239;207
128;-292
-18;116
-234;-29
-178;282
52;-216
286;16
189;-213
159;-211
-14;-287
270;-11
-158;268
-263;277
-133;43
176;188
37;-258
-102;-171
-132;232
215;-52
289;39
238;217
-75;39
-293;-227
-245;143
55;54
-289;68
-71;91
-61;-229
-63;221
-43;162
-3;194
-168;-288
164;-224
73;-261
-108;-96
-67;30
-4;129
23;-251
-150;-184
-269;-172
-78;-178
14;-83
112;-48
-177;-134
267;248
43;180
296;101
-82;255
-48;289
111;114
-79;211
84;-140
-203;-197
255;48
-67;297
-16;41
-191;62
280;-152
-162;20
32;-164
-156;-272
-52;-210
90;-103
-299;-150
-188;45
109;213
15;105
-117;43
-97;221
0;55
3;59
-68;-299
-71;-273
296;60
128;243
-29;24
-279;-71
-94;-294
-18;-188
-226;140
-188;-212
-2;-68
-10;134
-8;4
-12;16
-117;-181
72;-256
-192;37
247;-212
285;-298
225;54
-160;244
217;-265
-20;-79
-38;83
247;-243
280;-172
-284;84
124;-220
-231;-219
187;58
30;151
245;-95
-209;240
162;7
20;-23
-52;-300
-193;40
47;-81
-137;-176
139;290
142;-156
180;-205
222;217
74;244
134;-36
-263;-101
34;67
98;109
218;-115
248;-184
273;-144
65;-191
-49;140
-47;62
-290;217
169;-180
61;-299
215;232
159;-207
65;154
263;-292
18;-256
-64;291
-45;-259
-15;-199
-8;101
200;107
-26;288
76;236
12;-164
-9;252
195;6
-166;285
-216;-198
-127;-152
45;195
92;-143
132;223
-162;91
-125;20
19;167
-66;194
-227;-103
180;16
-165;169
-29;235
87;-44
70;-210
223;-107
-219;-158
-202;-72
285;224
107;145
-53;41
-225;-287
33;146
-297;-47
-200;190
-146;-194
4;-155
27;-26
-36;-123
-139;166
-41;-235
-148;212
286;-182
-79;-271
14;-206
190;-270
-169;126
-216;-171
-109;-268
-232;-245
-52;-285
-217;222
-98;99
12;68
-111;-246
292;-223
123;-289
104;149
55;-173
69;-224
-51;-34
297;-134
200;-146
61;295
-191;-127
282;-267
201;-248
92;38
-241;171
-234;240
204;11
94;63
-171;272
209;-130
159;77
-62;89
53;-155
19;-150
-112;-127
-194;82
-9;195
70;-56
84;213
-111;245
166;148
241;-111
-91;61
16;154
39;284
16;-36
-62;33
279;-244
85;135
-204;100
112;-74
-14;51
51;54
156;239
73;171
-97;62
-212;23
-147;69
-217;32
21;270
98;-139
-273;-99
293;215
-75;140
239;222
-260;197
-5;242
-126;275
29;234
190;70
-266;-25
-219;-275
298;8
-15;-275
-200;-43
45;-40
191;252
-171;-283
-116;144
141;33
-8;-125
-284;56
125;-70
136;216
-39;0
258;-87
90;-131
-27;290
109;-267
-209;-173
235;175
133;-82
-58;245
194;-120
214;126
265;-88
-53;125
65;-191
-15;256
75;281
-208;-114
265;242
215;-55
-102;91
164;300
-98;137
-126;-94
-103;-110
-60;-108
-179;-75
156;-222
178;-252
-52;-97
-230;102
241;259
5;-271
-167;-137
206;278
-199;166
-103;231
-114;-82
199;-273
-216;-48
-274;-251
95;-68
-88;170
177;81
-72;-208
-176;-26
-64;72
130;-2
-268;-144
83;-270
-251;-239
114;210
167;-170
-67;-182
56;225
-204;82
231;62
284;-67
33;-147
-219;-214
136;88
127;247
280;-54
116;3
-73;292
92;90
-237;-293
213;-118
38;-130
-223;-166
111;125
-35;46
34;144
181;-10
69;241
96;-270
-106;221
-181;36
-188;39
-60;-205
50;-286
255;188
81;233
247;-251
-207;248
-9;179
-218;186
52;275
164;-263
5;-94
195;278
67;32
102;5
14;255
10;99
177;184
-67;-130
292;-239
-291;165
168;209
-9;283
-243;-135
-260;-118
62;124
-238;-188
-140;-51
-218;-180
-166;-289
-78;300
-194;274
136;-300
243;-207
-217;-259
257;-235
-204;-54
149;-73
-153;205
168;47
-235;151
-163;154
-276;112
-127;-130
-292;-21
-237;200
270;-1
187;-124
167;-225
-65;-277
222;41
-250;-54
-20;174
-104;95
255;219
-233;299
-178;286
-286;86
20;200
-65;-1
187;-194
-101;62
73;-29
-141;-74
44;-189
-149;-27
295;-134
179;-3
25;-46
240;-286
297;-177
143;-28
268;-253
158;-278
82;-298
22;231
214;-33
-118;105
-51;-155
-267;-58
-257;33
-289;129
-276;46
130;145
66;-148
-54;113
-170;-269
-143;32
-120;42
-74;-149
181;-191
-258;-143
73;132
-39;-207
298;-285
-285;73
-102;161
-57;-49
-141;-12
243;270
-31;-109
162;266
150;-127
-222;-181
286;-51
20;20
205;-204
-205;210
212;175
4;-284
272;242
-297;-283
-242;-126
193;26
136;-205
-79;-261
-152;-159
296;165
76;276
232;-153
-243;-219
-256;134
289;-101
-289;233
-125;-177
-114;-173
103;-29
11;-295
234;-64
181;-257
252;-53
82;94
-19;29
-60;-119
192;122
261;-102
-27;24
-295;271
62;298
147;275
-30;130
-178;-88
165;-114
-200;-120
299;168
-129;246
-214;34
81;63
-226;186
-145;-293
-187;128
-15;286
-279;198
-189;-257
252;-23
-261;239
-256;298
-296;73
-30;-141
164;170
-37;-140
-33;-204
-109;26
-39;-70
265;123
-293;-262
-56;-234
181;-67
145;-82
-48;190
219;103
130;270
-54;-109
189;-230
-139;29
-83;62
-151;108
-266;165
74;-165
-271;16
-125;58
213;194
207;156
-142;-165
-13;-226
-28;-104
-188;-11
-123;300
200;-283
-147;161
37;192
-239;-62
-295;-245
93;-280
288;-276
229;216
-160;75
-57;119
254;-209
165;107
112;246
-55;-267
285;-215
-78;-47
-134;231
-156;193
195;-247
-137;177
226;-57
117;-13
212;-163
-115;-118
-167;52
-186;-200
216;109
187;91
-287;-216
-118;261
169;24
72;-62
283;34
82;102
-113;202
-259;75
95;-103
235;166
66;161
86;64
-72;55
-85;211
80;-202
144;-199
199;-126
298;-183
112;-269
-140;30
133;-144
263;-232
266;86
16;29
-161;-125
265;202
126;199
252;10
-194;-94
121;2
232;-238
20;-150
-31;211
293;298
282;139
-210;-243
196;-125
140;208
-196;224
40;-122
116;20
141;188
-105;243
129;-140
234;-248
-40;-225
7;94
213;47
131;273
123;-204
-265;-31
-220;23
167;16
-131;96
263;-242
188;186
150;-291
139;-160
115;180
-186;-16
-92;227
40;31
74;-214
-256;224
-88;-291
121;-248
-255;3
-275;172
197;227
270;-119
-72;143
133;175
15;-175
56;223
-128;-169
-199;-116
-167;-30
143;-271
85;-52
285;-269
-49;142
233;-251
83;189
-297;95
-272;-9
155;91
-180;101

